com.samsung.shealth.activity.day_summary,6260063,6
movement_type,create_sh_ver,energy_type,exercise_time,step_count,exercise_calorie_target,active_time,target,others_time,modify_sh_ver,update_time,floors_target,create_time,floor_count,dynamic_active_time_target,exercise_time_target,goal,longest_active_time,score,move_hourly_count,duration_type,move_hourly_target,distance,dynamic_active_time,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
,,,,8529,,5230223,90,0,,2023-02-21 19:26:58.708,,2023-02-20 21:00:01.524,,,,-1,1320000,96,,,,6491.2163,,264.57532,fc096acc-bfe6-460d-84dc-a1ef0568c56f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5230223,13620000,fc096acc-bfe6-460d-84dc-a1ef0568c56f,1676937600000,
,,,,6943,,4009687,90,0,,2023-02-22 19:15:29.658,,2023-02-21 21:00:01.829,,,,-1,1740000,73,,,,5328.4404,,212.18997,b928ea82-8874-46e8-9ac6-bb97f2db9f87.extra_data.json,V56QTfKo51,2000,com.sec.android.app.shealth,4007687,49920000,b928ea82-8874-46e8-9ac6-bb97f2db9f87,1677024000000,
,,,,6641,,3845936,90,0,,2023-02-23 19:57:56.785,,2023-02-22 21:00:00.463,,,,-1,1320000,71,,,,5106.439,,202.80998,6df94d64-26fb-4d90-99f3-8571f8136508.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3845936,31740000,6df94d64-26fb-4d90-99f3-8571f8136508,1677110400000,
,,,,7165,,4262894,90,0,,2023-02-24 21:00:14.692,,2023-02-23 21:00:00.445,,,,-1,1380000,77,,,,5570.3706,,223.47003,f2c20f81-14f7-41e7-997b-9f99faa6ed96.extra_data.json,V56QTfKo51,18784,com.sec.android.app.shealth,4244110,35760000,f2c20f81-14f7-41e7-997b-9f99faa6ed96,1677196800000,
,,,,8979,,5150108,90,0,,2023-02-25 19:59:40.840,,2023-02-24 21:00:01.694,,,,-1,1080000,94,,,,6893.174,,274.15646,840038b9-1a8c-4835-a7a0-ef7ae8e9a698.extra_data.json,V56QTfKo51,1733,com.sec.android.app.shealth,5148375,33840000,840038b9-1a8c-4835-a7a0-ef7ae8e9a698,1677283200000,
,,,,11583,,6977868,90,0,,2023-02-26 19:30:15.704,,2023-02-25 21:00:00.417,,,,-1,360000,128,,,,8768.282,,352.83994,76e76d1e-1d58-45ba-957d-d0b64bb4dd24.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6977868,36660000,76e76d1e-1d58-45ba-957d-d0b64bb4dd24,1677369600000,
,,,,10325,,6064265,90,0,,2023-02-27 20:35:01.934,,2023-02-26 21:00:02.115,,,,-1,625000,112,,,,7824.738,,313.6307,9c327d5d-43aa-4966-a9e4-2270ab38abf5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,6064265,44520000,9c327d5d-43aa-4966-a9e4-2270ab38abf5,1677456000000,
,,,,9952,,5898463,90,0,,2023-02-28 19:49:57.932,,2023-02-27 21:00:01.050,,,,-1,1320000,108,,,,7639.158,,305.12555,3c69f404-7008-4f21-b871-a2118f4e070f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5898463,39180000,3c69f404-7008-4f21-b871-a2118f4e070f,1677542400000,
,,,,12821,,7715250,90,0,,2023-03-01 20:03:15.325,,2023-02-28 21:00:00.750,,,,-1,780000,142,,,,9704.901,,390.73004,1fab9c15-f07c-4871-a67d-f30daee541fa.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,7714850,34500000,1fab9c15-f07c-4871-a67d-f30daee541fa,1677628800000,
,,,,3697,,2260680,90,0,,2023-03-02 20:32:53.911,,2023-03-01 21:00:01.000,,,,-1,240000,41,,,,2801.3901,,112.59,9b7a0eb3-3ce6-4b7b-bba9-86f1c5ca02ca.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2260680,38400000,9b7a0eb3-3ce6-4b7b-bba9-86f1c5ca02ca,1677715200000,
,,,,3009,,1785776,90,0,,2023-03-03 19:18:48.541,,2023-03-02 21:00:01.807,,,,-1,360000,32,,,,2283.8599,,91.68999,220e9a59-6ae2-4e2b-9586-5d805257fc4d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1785776,45180000,220e9a59-6ae2-4e2b-9586-5d805257fc4d,1677801600000,
,,,,18152,,10608873,90,0,,2023-03-04 20:01:43.535,,2023-03-03 21:00:00.546,,,,-1,1620000,195,,,,13860.363,,554.16656,bcc63069-1fa7-48f8-91c6-6a7b99b4df45.extra_data.json,V56QTfKo51,1200,com.sec.android.app.shealth,10607673,30960000,bcc63069-1fa7-48f8-91c6-6a7b99b4df45,1677888000000,
,,,,2888,,1795931,90,0,,2023-03-05 20:14:57.512,,2023-03-04 21:00:01.231,,,,-1,300000,32,,,,2174.9001,,87.94,79364ad8-917b-4b37-b730-b91a5e8b7b16.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1795931,41580000,79364ad8-917b-4b37-b730-b91a5e8b7b16,1677974400000,
,,,,6071,,3580800,90,0,,2023-03-06 20:49:27.106,,2023-03-05 21:00:01.405,,,,-1,420000,65,,,,4586.401,,184.53003,53f3b201-a3fe-46a8-ad6a-105d697e3547.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3580800,45360000,53f3b201-a3fe-46a8-ad6a-105d697e3547,1678060800000,
,,,,7776,,4636458,90,0,,2023-03-07 20:58:14.426,,2023-03-06 21:00:01.652,,,,-1,1080000,85,,,,5902.8936,,303.95065,e6fef40d-b42e-4521-8073-0c2c0a413b6b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4636458,42180000,e6fef40d-b42e-4521-8073-0c2c0a413b6b,1678147200000,
,,,,6647,,3864316,90,0,,2023-03-08 21:35:07.394,,2023-03-07 21:00:01.992,,,,-1,875000,71,,,,5102.897,,251.05666,eeae3d0d-b24b-47ea-9417-fb6efd836d7e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3864316,22200000,eeae3d0d-b24b-47ea-9417-fb6efd836d7e,1678233600000,
,,,,5857,,3464045,90,0,,2023-03-09 20:47:44.948,,2023-03-08 21:00:01.541,,,,-1,300000,63,,,,4443.1094,,227.60999,2171cce8-f712-412e-ac3f-6be1ffc59154.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3464045,40560000,2171cce8-f712-412e-ac3f-6be1ffc59154,1678320000000,
,,,,8466,,4857298,90,0,,2023-03-10 19:31:49.507,,2023-03-09 21:00:01.703,,,,-1,720000,88,,,,6473.2256,,314.1575,aa1dbd3b-4b2d-4780-beb2-86872d65a13f.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,4856898,43260000,aa1dbd3b-4b2d-4780-beb2-86872d65a13f,1678406400000,
,,,,2392,,1413043,90,0,,2023-03-11 18:38:00.810,,2023-03-10 21:00:00.426,,,,-1,300000,25,,,,1821.56,,89.49001,4394d383-29f0-44f3-bcd3-93461f099f63.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1413043,54360000,4394d383-29f0-44f3-bcd3-93461f099f63,1678492800000,
,,,,8477,,4931140,90,0,,2023-03-12 17:57:23.895,,2023-03-11 21:00:01.476,,,,-1,1782000,91,,,,6463.6577,,338.79895,a683d150-943a-4e1a-bbb8-2673f5304412.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4931140,40740000,a683d150-943a-4e1a-bbb8-2673f5304412,1678579200000,
,,,,5787,,3430058,90,0,,2023-03-13 20:41:46.400,,2023-03-12 21:00:00.635,,,,-1,480000,63,,,,4409.0205,,218.02995,1c88c4ff-a0bb-4949-9e65-af20947d1595.extra_data.json,V56QTfKo51,2012,com.sec.android.app.shealth,3428046,43380000,1c88c4ff-a0bb-4949-9e65-af20947d1595,1678665600000,
,,,,7741,,4502264,90,0,,2023-03-14 20:41:46.472,,2023-03-13 21:00:00.461,,,,-1,480000,83,,,,5903.33,,291.54,0a903ae3-7a20-4ed4-8816-299f5d89ea18.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4502264,29880000,0a903ae3-7a20-4ed4-8816-299f5d89ea18,1678752000000,
,,,,8769,,5120116,90,0,,2023-03-15 19:58:31.516,,2023-03-14 21:00:00.548,,,,-1,644000,94,,,,6681.197,,334.62128,83f4d9f0-b076-4e3c-846e-3b8d85e7c219.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5120116,27840000,83f4d9f0-b076-4e3c-846e-3b8d85e7c219,1678838400000,
,,,,5073,,2911889,90,0,,2023-03-16 19:08:31.820,,2023-03-15 21:00:17.349,,,,-1,480000,53,,,,3869.1,,195.44998,94acdd50-c7e3-454c-882e-eedc8402590f.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2911889,29040000,94acdd50-c7e3-454c-882e-eedc8402590f,1678924800000,
,,,,5186,,3109531,90,0,,2023-03-17 20:41:45.374,,2023-03-16 21:00:01.414,,,,-1,360000,56,,,,3944.87,,195.87996,6e5eee83-db72-48d0-8013-c684fe6f804d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3109531,44940000,6e5eee83-db72-48d0-8013-c684fe6f804d,1679011200000,
,,,,9351,,5441246,90,0,,2023-03-18 18:55:27.880,,2023-03-17 21:00:02.133,,,,-1,780000,100,,,,7183.28,,370.12988,81a44304-c496-44f1-bc17-c033313fb26b.extra_data.json,V56QTfKo51,1600,com.sec.android.app.shealth,5439646,40020000,81a44304-c496-44f1-bc17-c033313fb26b,1679097600000,
,,,,11486,,7088424,90,0,,2023-03-19 19:15:02.468,,2023-03-18 21:00:00.601,,,,-1,360000,130,,,,8696.912,,450.88004,a620ba7c-1bdf-49d9-99cb-04c14e713fe0.extra_data.json,V56QTfKo51,15451,com.sec.android.app.shealth,7072973,29400000,a620ba7c-1bdf-49d9-99cb-04c14e713fe0,1679184000000,
,,,,5535,,3201217,90,0,,2023-03-20 21:01:06.534,,2023-03-19 21:00:00.968,,,,-1,660000,58,,,,4239.7197,,218.85004,0c4f81d7-2664-4cbc-84e3-055a59719518.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3201217,45720000,0c4f81d7-2664-4cbc-84e3-055a59719518,1679270400000,
,,,,9395,,5482454,90,0,,2023-03-21 18:57:58.179,,2023-03-20 21:00:00.495,,,,-1,660000,101,,,,7185.1924,,373.0005,4a68aa68-3d61-47f4-acb3-f67c213ca7c2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5482454,30840000,4a68aa68-3d61-47f4-acb3-f67c213ca7c2,1679356800000,
,,,,10615,,6080977,90,0,,2023-03-22 19:34:02.976,,2023-03-21 21:00:01.447,,,,-1,1116000,112,,,,8220.885,,428.83704,0d789394-d5d4-4cc6-8818-d16a1ec2d0b8.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,6080577,43260000,0d789394-d5d4-4cc6-8818-d16a1ec2d0b8,1679443200000,
,,,,3375,,1985786,90,0,,2023-03-23 20:52:53.895,,2023-03-22 21:00:01.008,,,,-1,300000,36,,,,2565.7205,,132.7,a5698460-5e48-4156-9cc1-f98def4b14b4.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1985786,28080000,a5698460-5e48-4156-9cc1-f98def4b14b4,1679529600000,
,,,,1616,,940837,90,0,,2023-03-24 13:01:52.050,,2023-03-23 21:00:02.141,,,,-1,300000,16,,,,1220.5099,,63.890003,4271ca0b-7d5d-40bd-8f22-1fab4134d444.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,940837,29640000,4271ca0b-7d5d-40bd-8f22-1fab4134d444,1679616000000,
,,,,293,,195431,90,0,,2023-03-25 20:08:52.236,,2023-03-24 21:00:01.261,,,,-1,34017,3,,,,216.65999,,10.949999,2037f676-12ee-4164-9860-c39aff955cfb.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,195431,46080000,2037f676-12ee-4164-9860-c39aff955cfb,1679702400000,
,,,,153,,102051,90,0,,2023-03-26 20:15:02.723,,2023-03-25 21:00:17.474,,,,-1,14674,1,,,,112.92,,5.62,11e76d85-153c-4995-844f-1ebddae6c0b7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,102051,36960000,11e76d85-153c-4995-844f-1ebddae6c0b7,1679788800000,
,,,,1543,,916915,90,0,,2023-03-27 18:26:19.761,,2023-03-26 21:00:01.267,,,,-1,240000,16,,,,1170.5398,,60.400005,5d894acc-1156-4cbf-8495-2aa2fb444f97.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,916915,32160000,5d894acc-1156-4cbf-8495-2aa2fb444f97,1679875200000,
,,,,3699,,2233970,90,0,,2023-03-28 20:31:44.353,,2023-03-27 21:00:02.312,,,,-1,300000,41,,,,2804.43,,145.05998,96324963-5aa3-4a42-ae3d-958a8625efa5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2233970,13020000,96324963-5aa3-4a42-ae3d-958a8625efa5,1679961600000,
,,,,183,,122061,90,0,,2023-03-29 20:38:19.935,,2023-03-28 21:00:02.301,,,,-1,16008,2,,,,136.16998,,6.7699995,e4040800-d044-4067-908f-1e1225c27456.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,122061,36780000,e4040800-d044-4067-908f-1e1225c27456,1680048000000,
,,,,1926,,1251602,90,0,,2023-03-30 19:49:59.607,,2023-03-29 21:00:00.868,,,,-1,60000,22,,,,1436.1198,,74.51999,76472b2c-5363-407e-bfbe-6fbf631d6486.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,1251202,23100000,76472b2c-5363-407e-bfbe-6fbf631d6486,1680134400000,
,,,,242,,161414,90,0,,2023-03-31 18:13:16.415,,2023-03-30 21:00:02.143,,,,-1,20677,2,,,,179.11,,8.91,2b4be8c1-901f-4cac-96fb-fb1e4d59866a.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,161414,18180000,2b4be8c1-901f-4cac-96fb-fb1e4d59866a,1680220800000,
,,,,6173,,3567250,90,0,,2023-04-01 21:01:16.068,,2023-03-31 21:00:01.068,,,,-1,660000,65,,,,4723.64,,246.82004,58617005-e190-49ee-96ae-e1428587ba15.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3567250,45720000,58617005-e190-49ee-96ae-e1428587ba15,1680307200000,
,,,,6517,,3876867,90,0,,2023-04-02 20:17:56.281,,2023-04-01 21:00:01.664,,,,-1,747000,71,,,,5045.576,,261.13745,1ee96688-3a82-46bf-acc7-ae2cb4122fcf.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3876867,19020000,1ee96688-3a82-46bf-acc7-ae2cb4122fcf,1680393600000,
,,,,5014,,3036708,90,0,,2023-04-03 19:55:46.018,,2023-04-02 21:00:02.142,,,,-1,420000,55,,,,3774.7593,,197.89995,686b8e19-14b6-4b74-ba40-40902cab191e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3036708,30900000,686b8e19-14b6-4b74-ba40-40902cab191e,1680480000000,
,,,,2921,,1815244,90,0,,2023-04-04 20:58:11.640,,2023-04-03 21:00:00.645,,,,-1,180000,33,,,,2202.9,,114.74,6f39bd03-d2bc-43cf-ad4b-ab31161a8187.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1815244,37740000,6f39bd03-d2bc-43cf-ad4b-ab31161a8187,1680566400000,
,,,,9484,,5584554,90,0,,2023-04-05 20:53:50.557,,2023-04-04 21:00:01.043,,,,-1,637000,103,,,,7250.4736,,375.37744,9b98b3fc-2314-4e46-930e-25e311fa3283.extra_data.json,V56QTfKo51,1088,com.sec.android.app.shealth,5583466,14580000,9b98b3fc-2314-4e46-930e-25e311fa3283,1680652800000,
,,,,5936,,3600897,90,0,,2023-04-06 20:15:31.275,,2023-04-05 21:00:01.715,,,,-1,1440000,65,,,,4558.4487,,236.75244,0d1207c7-1606-491c-991b-a9f385eb5b0b.extra_data.json,V56QTfKo51,9638,com.sec.android.app.shealth,3591259,53640000,0d1207c7-1606-491c-991b-a9f385eb5b0b,1680739200000,
,,,,7143,,4383988,90,0,,2023-04-07 20:59:43.319,,2023-04-06 21:00:01.191,,,,-1,420000,81,,,,5376.679,,280.33002,1e6e1e70-58bd-4d39-bf32-3b425fabaab5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4383988,49320000,1e6e1e70-58bd-4d39-bf32-3b425fabaab5,1680825600000,
,,,,5539,,3372816,90,0,,2023-04-08 20:39:36.795,,2023-04-07 21:00:01.282,,,,-1,780000,62,,,,4155.7295,,217.84995,a0d3cbb2-83f6-4d88-8e9c-dc6404fa610b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3372816,44760000,a0d3cbb2-83f6-4d88-8e9c-dc6404fa610b,1680912000000,
,,,,2355,,1437115,90,0,,2023-04-10 00:44:47.479,,2023-04-08 21:00:02.273,,,,-1,300000,25,,,,1774.8696,,89.970024,57cc4582-d0ad-407e-a9d2-181221053e54.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1437115,31620000,57cc4582-d0ad-407e-a9d2-181221053e54,1680998400000,
,,,,4052,,2406513,90,0,,2023-04-10 19:52:47.272,,2023-04-09 21:00:01.344,,,,-1,480000,44,,,,3058.2402,,152.37001,8f519795-ac1a-4b4b-95e5-bfcba56437a2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2406513,25800000,8f519795-ac1a-4b4b-95e5-bfcba56437a2,1681084800000,
,,,,6556,,3665329,90,0,,2023-04-11 17:41:52.331,,2023-04-10 21:00:01.498,,,,-1,420000,67,,,,4996.8496,,232.65996,673a6267-de21-4294-8fc8-d48194a1d905.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3665329,24720000,673a6267-de21-4294-8fc8-d48194a1d905,1681171200000,
,,,,3765,,2212446,90,0,,2023-04-12 21:01:15.090,,2023-04-11 21:00:01.325,,,,-1,480000,40,,,,2829.4197,,138.64998,485eb76f-7080-4f66-9ae7-9d8184751fc3.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2212446,24840000,485eb76f-7080-4f66-9ae7-9d8184751fc3,1681257600000,
,,,,3470,,2090905,90,0,,2023-04-13 17:23:06.188,,2023-04-12 21:00:00.483,,,,-1,480000,37,,,,2605.21,,135.43,7ce189ff-06e4-47b5-aaef-5cf83839d69a.extra_data.json,V56QTfKo51,400,com.sec.android.app.shealth,2090505,31320000,7ce189ff-06e4-47b5-aaef-5cf83839d69a,1681344000000,
,,,,3827,,2307070,90,0,,2023-04-14 20:46:32.450,,2023-04-13 21:00:00.790,,,,-1,420000,42,,,,2869.3499,,149.11,8cd34cf0-bd40-445d-8b71-6f713abd0eba.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2307070,48720000,8cd34cf0-bd40-445d-8b71-6f713abd0eba,1681430400000,
,,,,2090,,1287040,90,0,,2023-04-15 19:36:28.095,,2023-04-14 21:00:00.568,,,,-1,360000,23,,,,1559.34,,80.18999,19787b9a-cb67-4f19-b4bc-6f2d9bd3eb90.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1287040,32340000,19787b9a-cb67-4f19-b4bc-6f2d9bd3eb90,1681516800000,
,,,,1113,,674854,90,0,,2023-04-16 20:35:33.227,,2023-04-15 21:00:00.891,,,,-1,180000,12,,,,836.0601,,41.14999,6357d973-4806-4e85-b9d0-c53b6a3ab0fe.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,674854,55200000,6357d973-4806-4e85-b9d0-c53b6a3ab0fe,1681603200000,
,,,,3381,,2022591,90,0,,2023-04-17 20:04:26.084,,2023-04-16 21:00:00.940,,,,-1,360000,36,,,,2561.6199,,122.44999,9d5609e6-e7ca-4270-8ba2-40a27546eece.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2022591,33060000,9d5609e6-e7ca-4270-8ba2-40a27546eece,1681689600000,
,,,,9148,,5488504,90,0,,2023-04-18 20:51:01.983,,2023-04-17 21:00:01.964,,,,-1,719200,101,,,,7005.421,,347.28064,9341c67b-7371-49c8-b406-c355ea9d0c0d.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5488504,36960000,9341c67b-7371-49c8-b406-c355ea9d0c0d,1681776000000,
,,,,7259,,4283127,90,0,,2023-04-19 20:45:11.563,,2023-04-18 21:00:01.296,,,,-1,1139701,77,,,,5612.2993,,281.27997,7e8e475a-3e3b-4bdc-be9d-1e9d74762453.extra_data.json,V56QTfKo51,37855,com.sec.android.app.shealth,4245272,43980000,7e8e475a-3e3b-4bdc-be9d-1e9d74762453,1681862400000,
,,,,1213,,747527,90,0,,2023-04-20 20:46:03.385,,2023-04-19 21:00:01.228,,,,-1,120000,13,,,,905.6001,,47.18,006f09af-439c-434b-80d6-c888a3c4cb50.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,747527,35460000,006f09af-439c-434b-80d6-c888a3c4cb50,1681948800000,
,,,,954,,635784,90,0,,2023-04-21 19:56:06.045,,2023-04-20 21:00:00.573,,,,-1,36685,11,,,,712.61,,35.65,38134b7e-b757-491e-97c7-37d7ffcd8eb0.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,634984,29460000,38134b7e-b757-491e-97c7-37d7ffcd8eb0,1682035200000,
,,,,953,,635651,90,0,,2023-04-22 15:25:03.859,,2023-04-21 21:00:01.230,,,,-1,41354,11,,,,707.37,,35.28,96315e65-5d74-4a37-88b6-695ec5614ec5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,635651,37680000,96315e65-5d74-4a37-88b6-695ec5614ec5,1682121600000,
,,,,379,,252793,90,0,,2023-04-23 20:22:16.452,,2023-04-22 21:00:02.276,,,,-1,40687,4,,,,281.76004,,14.34,5bab53f7-ad76-4a7f-b673-8fb0378290ca.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,252793,39120000,5bab53f7-ad76-4a7f-b673-8fb0378290ca,1682208000000,
,,,,8119,,4635411,90,0,,2023-04-24 21:00:01.195,,2023-04-23 21:00:01.383,,,,-1,1063000,85,,,,6218.729,,309.30463,461b2931-3180-464b-b28d-58f6fd5300a2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4635411,21479999,461b2931-3180-464b-b28d-58f6fd5300a2,1682294400000,
,,,,178,,118726,90,0,,2023-04-25 20:15:28.794,,2023-04-24 21:00:01.093,,,,-1,17342,1,,,,132.93,,6.4900007,87b9cecd-ecdf-44e0-9abc-91597c4d9bd5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,118726,56340000,87b9cecd-ecdf-44e0-9abc-91597c4d9bd5,1682380800000,
,,,,247,,164749,90,0,,2023-04-26 19:24:36.864,,2023-04-25 21:00:01.236,,,,-1,16008,2,,,,184.95999,,8.9800005,29676eac-9ba1-465a-b05f-c3ee3a8fb63b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,164749,33960000,29676eac-9ba1-465a-b05f-c3ee3a8fb63b,1682467200000,
,,,,5521,,3193951,90,0,,2023-04-27 20:58:39.418,,2023-04-26 21:00:01.337,,,,-1,1079000,58,,,,4214.0425,,198.966,09c0d735-b190-429f-9b2c-d1ac7da61a47.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3193951,43560000,09c0d735-b190-429f-9b2c-d1ac7da61a47,1682553600000,
,,,,9097,,5794026,90,0,,2023-04-28 20:15:07.301,,2023-04-27 21:00:00.543,,,,-1,240000,106,,,,6797.079,,345.25012,8ba0d7c3-a17f-4727-8e7e-aa29c0cbb288.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,5794026,25560000,8ba0d7c3-a17f-4727-8e7e-aa29c0cbb288,1682640000000,
,,,,1242,,797672,90,0,,2023-04-29 20:55:02.076,,2023-04-28 21:00:00.467,,,,-1,60000,14,,,,931.4399,,45.230003,8f908dab-9ad0-4946-ac4c-1f8787d8d3e6.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,797672,36660000,8f908dab-9ad0-4946-ac4c-1f8787d8d3e6,1682726400000,
,,,,10860,,6592386,90,0,,2023-04-30 18:50:30.921,,2023-04-29 21:00:00.383,,,,-1,840000,121,,,,8257.776,,397.91394,9c4cf189-3817-4be5-8935-85ada0702f0d.extra_data.json,V56QTfKo51,800,com.sec.android.app.shealth,6591586,29460000,9c4cf189-3817-4be5-8935-85ada0702f0d,1682812800000,
,,,,4287,,2508504,90,0,,2023-05-01 18:42:32.786,,2023-04-30 21:00:00.403,,,,-1,360000,45,,,,3257.5298,,154.10002,ecfab598-dbd5-476c-9b4c-04e5ca3aeec7.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2508504,51600000,ecfab598-dbd5-476c-9b4c-04e5ca3aeec7,1682899200000,
,,,,4654,,2682358,90,0,,2023-05-02 19:44:29.339,,2023-05-01 21:00:00.555,,,,-1,765000,48,,,,3564.7952,,165.06999,ade7e5db-5fbd-476b-abf3-901e0304e4c2.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2682358,29880000,ade7e5db-5fbd-476b-abf3-901e0304e4c2,1682985600000,
,,,,3229,,1917812,90,0,,2023-05-03 20:57:03.985,,2023-05-02 21:00:00.802,,,,-1,240000,34,,,,2453.5796,,116.009964,15649add-8815-4972-9b28-60c6cbfe039b.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,1917812,39600000,15649add-8815-4972-9b28-60c6cbfe039b,1683072000000,
,,,,7166,,4406606,90,0,,2023-05-04 20:11:44.814,,2023-05-03 21:00:01.641,,,,-1,300000,81,,,,5380.369,,266.37994,c865d2ec-7971-44aa-8085-7cf363454e88.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,4406606,29700000,c865d2ec-7971-44aa-8085-7cf363454e88,1683158400000,
,,,,7540,,4280443,90,0,,2023-05-05 19:34:22.716,,2023-05-04 21:00:00.573,,,,-1,480000,77,,,,5788.4985,,255.33,8d6e6bb8-42ba-4c5f-8d22-64279e90c262.extra_data.json,V56QTfKo51,27727,com.sec.android.app.shealth,4252716,42960000,8d6e6bb8-42ba-4c5f-8d22-64279e90c262,1683244800000,
,,,,14675,,9183858,90,0,,2023-05-06 20:15:01.976,,2023-05-05 21:00:00.721,,,,-1,1080000,170,,,,11175.309,,545.0565,793c6461-b83b-4c1a-91ac-41d8a0c768c5.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,9183858,35700000,793c6461-b83b-4c1a-91ac-41d8a0c768c5,1683331200000,
,,,,5594,,3172446,90,0,,2023-05-07 19:55:08.522,,2023-05-06 21:00:00.572,,,,-1,540000,57,,,,4272.6006,,212.15001,3ee6eb14-b448-4318-9c1d-b55740eb1a47.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,3172446,53160000,3ee6eb14-b448-4318-9c1d-b55740eb1a47,1683417600000,
,,,,4387,,2553193,90,0,,2023-05-08 18:35:03.755,,2023-05-07 21:31:45.532,,,,-1,420000,46,,,,3337.9,,167.79001,2b712687-6292-494a-91d4-ed0e753d766e.extra_data.json,V56QTfKo51,0,com.sec.android.app.shealth,2553193,46020000,2b712687-6292-494a-91d4-ed0e753d766e,1683504000000,
,,,,7801,,4609374,90,0,,2023-05-09 18:07:50.203,,2023-05-08 21:00:00.598,,,,-1,360000,84,,,,5989.6294,,291.52997,c43cf6c0-68fb-49a8-9f60-6a14b9918b01.extra_data.json,V56QTfKo51,33618,com.sec.android.app.shealth,4575756,50820000,c43cf6c0-68fb-49a8-9f60-6a14b9918b01,1683590400000,
,,,,7596,,4524674,90,0,,2023-05-10 20:55:14.434,,2023-05-09 21:00:01.394,,,,-1,360000,83,,,,5728.63,,295.69992,4cf2e20d-4357-4515-83e8-6ff0e63908bb.extra_data.json,V56QTfKo51,2400,com.sec.android.app.shealth,4522274,34500000,4cf2e20d-4357-4515-83e8-6ff0e63908bb,1683676800000,
